College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement,Gender,MBA_Percentage,SSC_Percentage,HSC_Percentage,Salary,placement_success,Specialization
CLG0046,91,7.54,7.7,6,No,9,3,2,No,Male,87.9,80.95,74.63,0,Unplaced,HR
CLG0005,74,8.23,7.84,2,Yes,10,4,2,No,Female,80.25,65.13,69.33,0,Unplaced,HR
CLG0037,98,7.58,7.47,10,No,10,6,4,No,Female,61.03,98.33,65.01,0,Unplaced,HR
CLG0077,100,9.45,9.69,8,Yes,5,10,0,No,Female,96.99,64.09,97.38,0,Unplaced,Operations
CLG0029,102,9.95,9.67,4,No,0,7,2,No,Female,94.07,79.44,75.4,0,Unplaced,HR
CLG0092,120,5.58,5.67,7,No,7,9,0,No,Male,80.97,99.67,78.06,0,Unplaced,Finance
CLG0049,96,5.65,5.3,7,Yes,3,8,3,No,Male,69.16,94.05,97.46,0,Unplaced,HR
CLG0025,98,5.65,5.25,10,No,7,6,5,No,Female,64.86,76.82,82.69,0,Unplaced,IT
CLG0010,83,8.41,8.43,2,Yes,7,9,0,No,Male,74.54,99.52,97.89,0,Unplaced,Finance
CLG0098,112,6.86,7.04,7,Yes,1,4,1,No,Male,70.22,85.07,55.32,0,Unplaced,HR
CLG0015,102,8.67,8.28,1,No,5,6,2,No,Male,80.27,60.44,92.33,0,Unplaced,HR
CLG0030,93,7.03,7.45,2,No,9,7,3,No,Male,98.66,70.28,66.77,0,Unplaced,Marketing
CLG0077,71,8.14,7.87,5,No,3,2,2,No,Male,83.0,66.72,90.52,0,Unplaced,Operations
CLG0059,121,8.85,8.47,8,Yes,2,1,2,Yes,Female,95.6,67.2,92.78,600000,Unplaced,Finance
CLG0055,81,7.74,7.44,7,No,8,10,3,No,Female,86.04,88.02,63.57,0,Unplaced,Marketing
CLG0055,91,7.7,7.37,3,Yes,9,8,3,No,Female,79.01,79.21,70.44,0,Unplaced,IT
CLG0069,105,5.44,5.03,10,Yes,8,8,4,No,Female,94.18,51.9,86.3,0,Unplaced,Operations
CLG0014,82,7.05,7.35,9,No,1,7,4,No,Male,78.85,93.87,54.95,0,Unplaced,Finance
CLG0074,77,7.73,7.73,5,Yes,4,9,4,No,Male,94.75,64.84,87.78,0,Unplaced,HR
CLG0098,68,7.31,7.2,3,Yes,9,9,0,No,Female,71.66,99.85,55.52,0,Unplaced,Finance
CLG0095,110,9.5,9.95,7,No,9,3,1,No,Male,65.15,97.71,95.72,0,Unplaced,HR
CLG0056,91,9.53,9.4,4,No,6,1,1,No,Male,94.21,97.03,63.82,0,Unplaced,Operations
CLG0061,143,9.11,8.78,1,No,8,9,0,Yes,Female,83.5,90.56,78.78,300000,Average,HR
CLG0005,85,6.88,6.65,5,No,7,1,4,No,Male,95.56,61.03,55.86,0,Unplaced,IT
CLG0006,86,8.59,8.33,8,Yes,9,1,1,No,Female,97.51,76.63,63.47,0,Unplaced,HR
CLG0013,91,6.98,6.98,4,No,3,5,4,No,Female,62.15,61.22,70.2,0,Unplaced,IT
CLG0040,103,6.16,5.95,7,No,2,2,3,No,Male,80.04,62.98,74.35,0,Unplaced,Operations
CLG0059,92,6.71,6.73,8,No,0,2,0,No,Male,75.0,80.55,50.0,0,Unplaced,Operations
CLG0013,109,5.35,5.52,9,No,0,5,4,No,Female,85.03,52.04,94.43,0,Unplaced,Finance
CLG0046,85,6.66,6.94,9,No,8,7,0,No,Female,91.74,98.47,50.38,0,Unplaced,IT
CLG0097,79,7.3,7.51,5,No,3,6,2,No,Male,71.22,95.93,88.68,0,Unplaced,IT
CLG0023,73,9.78,9.49,6,No,7,5,0,No,Female,82.27,69.04,73.53,0,Unplaced,Marketing
CLG0021,66,6.57,6.19,7,No,3,3,0,No,Female,88.35,75.77,76.19,0,Unplaced,Marketing
CLG0072,92,9.51,9.55,10,No,5,9,4,Yes,Female,65.38,73.31,60.41,1000000,High,Marketing
CLG0034,95,6.14,5.84,2,Yes,3,8,0,No,Male,92.56,94.11,80.37,0,Unplaced,HR
CLG0053,90,5.95,5.53,9,Yes,1,3,5,No,Female,84.24,84.43,76.86,0,Unplaced,Marketing
CLG0095,118,7.59,7.62,1,Yes,0,7,5,No,Male,97.98,63.91,58.21,0,Unplaced,IT
CLG0031,118,8.36,8.19,6,No,7,3,2,Yes,Female,73.58,72.34,61.91,1200000,High,HR
CLG0084,94,5.22,5.48,6,No,5,6,3,No,Male,64.33,71.45,53.35,0,Unplaced,Operations
CLG0099,73,6.11,5.92,7,No,0,3,5,No,Female,80.26,97.97,53.31,0,Unplaced,Finance
CLG0066,91,7.28,7.76,2,Yes,4,8,1,No,Male,63.43,58.77,50.69,0,Unplaced,Marketing
CLG0088,91,6.66,6.92,6,Yes,2,3,3,No,Male,98.78,54.48,61.02,0,Unplaced,Operations
CLG0075,90,8.56,8.12,6,Yes,1,5,0,No,Male,61.55,94.03,83.98,0,Unplaced,IT
CLG0068,89,7.56,7.57,9,Yes,2,3,5,No,Female,90.14,94.83,65.81,0,Unplaced,Finance
CLG0026,90,5.8,5.86,8,Yes,1,8,2,No,Female,81.0,93.59,67.14,0,Unplaced,Operations
CLG0014,94,9.47,9.67,5,No,9,10,2,Yes,Female,74.74,75.55,56.6,800000,Unplaced,Finance
CLG0084,90,6.46,6.46,7,No,1,9,3,No,Male,62.63,82.99,78.77,0,Unplaced,Marketing
CLG0100,103,8.66,8.64,7,Yes,0,6,4,No,Female,84.89,78.17,67.11,0,Unplaced,IT
CLG0025,105,8.9,8.77,5,Yes,2,10,1,No,Male,83.41,53.47,83.82,0,Unplaced,Finance
CLG0074,86,9.82,9.59,7,No,2,4,0,No,Female,71.24,79.79,87.07,0,Unplaced,Operations
CLG0099,119,7.49,7.94,3,Yes,3,10,0,No,Male,96.41,50.68,79.23,0,Unplaced,Marketing
CLG0064,85,8.08,7.9,7,No,2,4,3,No,Male,72.16,66.25,63.8,0,Unplaced,Marketing
CLG0069,75,6.67,6.23,6,Yes,7,5,2,No,Male,77.99,96.61,75.43,0,Unplaced,Operations
CLG0068,105,8.39,8.06,6,No,3,3,2,No,Female,81.75,65.2,62.6,0,Unplaced,Operations
CLG0020,87,7.32,7.68,2,No,9,4,4,No,Female,64.01,96.99,95.15,0,Unplaced,Finance
CLG0087,104,7.19,7.28,2,No,0,4,1,No,Female,97.29,62.51,88.32,0,Unplaced,HR
CLG0043,63,9.28,9.56,7,No,1,1,0,No,Male,74.98,65.73,74.65,0,Unplaced,Marketing
CLG0005,120,5.25,5.56,1,Yes,6,1,3,No,Male,63.23,81.42,98.27,0,Unplaced,Finance
CLG0093,110,9.41,9.73,9,No,5,9,4,Yes,Female,75.49,88.08,77.34,300000,Average,Operations
CLG0093,77,9.26,9.31,3,Yes,8,3,1,No,Female,84.01,75.07,66.43,0,Unplaced,Finance
CLG0032,77,7.53,7.21,6,No,5,5,0,No,Female,80.55,94.11,54.77,0,Unplaced,Operations
CLG0086,125,7.45,7.1,3,Yes,1,2,1,No,Male,87.78,52.01,77.19,0,Unplaced,IT
CLG0045,88,6.81,6.88,9,No,7,1,0,No,Male,62.22,96.11,93.02,0,Unplaced,Operations
CLG0043,87,9.97,9.84,10,Yes,8,7,5,No,Male,71.38,59.82,93.34,0,Unplaced,Operations
CLG0071,66,5.56,5.62,7,Yes,4,10,1,No,Male,92.77,94.21,80.23,0,Unplaced,Operations
CLG0097,94,7.95,7.95,1,No,5,9,1,No,Male,63.2,70.04,69.67,0,Unplaced,HR
CLG0022,96,8.41,8.51,4,No,3,4,5,No,Female,94.22,91.64,82.51,0,Unplaced,Operations
CLG0041,110,9.67,9.2,5,Yes,10,4,3,No,Male,63.68,83.58,88.11,0,Unplaced,Marketing
CLG0058,79,8.9,8.43,7,Yes,1,3,4,No,Male,93.38,58.8,70.58,0,Unplaced,Marketing
CLG0059,77,8.22,8.44,7,Yes,4,3,2,No,Male,74.43,95.9,73.81,0,Unplaced,Finance
CLG0028,106,5.58,5.27,5,Yes,4,2,1,No,Male,84.49,62.28,84.03,0,Unplaced,HR
CLG0085,115,6.87,7.02,1,Yes,0,3,3,No,Male,66.12,62.21,93.83,0,Unplaced,Finance
CLG0055,76,5.69,5.74,5,No,4,5,5,No,Female,62.65,90.71,89.55,0,Unplaced,Marketing
CLG0051,116,9.41,9.89,5,Yes,0,8,2,Yes,Male,68.64,55.29,51.12,400000,Average,Marketing
CLG0036,100,8.75,9.09,4,Yes,2,8,4,Yes,Male,65.11,61.1,56.22,1200000,High,IT
CLG0068,116,8.79,8.7,6,No,10,5,4,Yes,Male,72.5,75.18,92.64,1000000,High,Operations
CLG0043,98,8.26,8.38,8,No,8,1,1,No,Female,80.58,91.52,91.69,0,Unplaced,Marketing
CLG0006,62,7.54,7.16,10,No,3,10,5,No,Female,83.55,57.37,69.44,0,Unplaced,Finance
CLG0083,97,5.75,5.64,5,Yes,8,2,5,No,Female,91.59,77.38,79.21,0,Unplaced,Finance
CLG0051,115,6.65,6.88,8,No,5,8,0,No,Male,86.25,85.56,95.29,0,Unplaced,Operations
CLG0053,86,5.68,5.8,5,No,0,10,4,No,Female,84.35,93.03,95.58,0,Unplaced,Operations
CLG0011,94,8.62,8.6,3,No,2,9,3,Yes,Male,76.47,96.78,89.15,1000000,High,IT
CLG0050,97,5.8,5.48,8,No,2,7,1,No,Male,78.95,89.23,60.48,0,Unplaced,HR
CLG0017,56,8.51,8.81,4,Yes,3,9,4,Yes,Female,76.58,82.64,86.51,800000,Unplaced,Finance
CLG0046,125,8.46,8.23,3,Yes,9,9,1,Yes,Male,93.69,71.68,55.05,1000000,High,Operations
CLG0082,86,7.3,7.62,3,No,3,6,0,No,Male,69.2,55.61,94.7,0,Unplaced,Finance
CLG0046,107,5.68,5.79,6,No,7,6,4,No,Male,60.23,85.49,57.46,0,Unplaced,Operations
CLG0077,98,6.57,6.44,8,No,2,7,1,No,Female,86.05,99.64,83.12,0,Unplaced,Marketing
CLG0041,118,6.6,6.14,10,No,10,1,3,No,Male,68.1,86.84,80.51,0,Unplaced,Finance
CLG0051,106,8.5,8.23,5,No,3,9,4,Yes,Male,95.6,50.84,88.84,1200000,High,Marketing
CLG0011,96,5.57,5.96,1,No,2,1,0,No,Female,94.36,74.81,77.58,0,Unplaced,Finance
CLG0051,86,9.15,9.47,1,No,6,8,2,Yes,Male,63.07,80.73,52.98,400000,Average,HR
CLG0027,111,8.81,8.88,3,Yes,5,10,2,Yes,Male,64.26,84.48,85.29,800000,Unplaced,IT
CLG0049,71,5.93,5.9,6,No,0,2,1,No,Female,79.81,85.99,69.16,0,Unplaced,Marketing
CLG0016,109,8.6,8.75,2,No,9,10,4,Yes,Male,84.37,77.91,66.01,800000,Unplaced,Operations
CLG0050,83,8.34,8.31,1,Yes,0,7,4,No,Male,71.0,61.17,99.58,0,Unplaced,HR
CLG0015,118,8.74,8.88,7,Yes,5,5,0,No,Male,88.67,97.11,79.52,0,Unplaced,Finance
CLG0054,102,5.94,5.75,2,No,2,8,2,No,Male,83.8,84.83,85.54,0,Unplaced,Marketing
CLG0014,109,5.79,6.13,8,Yes,8,10,5,No,Male,72.99,61.84,76.32,0,Unplaced,Finance
CLG0079,101,6.18,6.38,2,No,1,7,3,No,Female,61.01,66.12,88.5,0,Unplaced,Finance
CLG0082,73,6.83,6.66,1,Yes,2,8,5,No,Female,90.01,96.1,87.6,0,Unplaced,Finance
CLG0076,87,8.97,9.3,10,No,8,2,2,No,Female,68.59,94.37,82.86,0,Unplaced,IT
CLG0026,110,8.69,8.68,2,No,5,10,4,Yes,Female,93.38,70.26,99.89,1000000,High,IT
CLG0040,102,9.63,9.3,2,No,0,9,3,Yes,Male,76.81,51.92,72.99,600000,Unplaced,Operations
CLG0018,117,5.29,4.87,7,No,1,6,3,No,Male,83.08,52.42,85.31,0,Unplaced,Marketing
CLG0026,106,5.06,5.26,1,No,6,6,0,No,Male,94.92,64.2,89.89,0,Unplaced,HR
CLG0018,85,8.5,8.87,3,No,5,6,5,No,Male,94.54,81.46,68.8,0,Unplaced,HR
CLG0001,88,6.4,6.71,5,No,0,1,1,No,Male,74.86,79.21,72.86,0,Unplaced,HR
CLG0016,101,6.67,6.83,7,No,9,7,1,No,Female,68.36,81.69,98.46,0,Unplaced,Finance
CLG0021,65,7.73,7.37,6,No,1,2,0,No,Female,91.01,85.86,51.61,0,Unplaced,IT
CLG0072,125,5.51,5.1,8,No,5,2,4,No,Male,77.32,50.95,66.76,0,Unplaced,Marketing
CLG0066,106,8.21,8.06,1,Yes,5,5,4,No,Male,67.68,55.25,74.31,0,Unplaced,Finance
CLG0083,118,6.63,6.98,7,No,5,6,1,No,Male,96.18,67.97,50.07,0,Unplaced,IT
CLG0093,76,8.16,8.62,9,No,8,1,2,No,Female,67.92,57.74,94.96,0,Unplaced,IT
CLG0094,118,9.17,8.91,7,No,1,1,0,No,Male,61.03,53.77,64.31,0,Unplaced,Marketing
CLG0003,133,5.86,6.12,6,Yes,9,1,2,No,Male,60.81,82.05,62.89,0,Unplaced,Marketing
CLG0008,80,9.65,9.72,9,Yes,9,7,0,No,Male,84.89,90.77,91.02,0,Unplaced,Marketing
CLG0099,111,7.65,7.18,4,Yes,10,1,0,No,Female,86.47,87.63,63.9,0,Unplaced,Finance
CLG0018,100,9.61,9.65,10,No,8,9,1,No,Male,72.44,90.85,82.88,0,Unplaced,Operations
CLG0090,76,6.04,6.35,6,Yes,8,3,1,No,Female,72.8,83.29,91.08,0,Unplaced,Marketing
CLG0025,107,8.02,7.8,6,No,9,10,5,No,Female,73.58,86.77,89.62,0,Unplaced,Operations
CLG0072,112,7.02,7.42,10,No,8,2,2,No,Female,87.21,63.59,89.1,0,Unplaced,Finance
CLG0018,90,8.87,8.61,3,No,8,6,4,No,Female,62.33,99.65,54.43,0,Unplaced,Operations
CLG0024,117,8.03,7.61,7,No,2,2,3,No,Female,97.16,59.16,53.99,0,Unplaced,HR
CLG0069,74,7.47,7.13,1,No,9,5,5,No,Female,68.9,60.72,65.34,0,Unplaced,Operations
CLG0026,77,9.56,9.9,8,Yes,8,5,2,No,Male,99.99,64.45,51.8,0,Unplaced,Marketing
CLG0074,102,6.89,6.81,8,Yes,9,9,0,No,Male,66.86,98.77,75.02,0,Unplaced,Finance
CLG0011,100,6.1,6.4,8,No,8,4,3,No,Male,90.86,99.41,69.74,0,Unplaced,Marketing
CLG0004,89,8.04,8.07,9,Yes,2,8,3,Yes,Female,68.94,89.74,77.85,800000,Unplaced,HR
CLG0010,112,8.12,8.1,4,Yes,3,7,5,Yes,Male,63.23,81.45,64.94,1000000,High,Marketing
CLG0012,107,7.2,7.51,6,Yes,3,7,3,No,Female,95.0,76.0,74.29,0,Unplaced,Marketing
CLG0074,112,7.43,7.35,7,No,3,1,5,No,Female,94.35,98.53,66.74,0,Unplaced,Marketing
CLG0012,98,9.8,10.1,2,No,6,6,3,No,Female,76.14,84.78,59.76,0,Unplaced,IT
CLG0005,109,8.66,8.26,6,Yes,4,6,5,No,Male,88.1,97.24,82.47,0,Unplaced,HR
CLG0091,93,5.55,5.69,8,No,6,10,5,No,Female,82.28,65.83,83.67,0,Unplaced,Marketing
CLG0097,130,6.06,6.26,4,No,5,8,3,Yes,Female,94.12,66.69,91.46,400000,Average,Marketing
CLG0096,87,9.88,10.28,5,No,6,6,2,No,Male,72.6,92.74,93.74,0,Unplaced,Marketing
CLG0005,131,8.63,8.35,8,Yes,7,8,1,Yes,Male,80.95,57.49,85.22,300000,Average,Finance
CLG0023,100,9.58,9.68,3,Yes,5,6,1,No,Female,79.41,97.3,84.37,0,Unplaced,IT
CLG0056,79,6.52,6.45,6,Yes,8,8,0,No,Female,74.16,75.37,52.83,0,Unplaced,Finance
CLG0088,120,8.71,8.59,1,No,3,5,4,Yes,Male,95.66,96.32,55.49,1200000,High,IT
CLG0046,101,8.57,8.18,4,Yes,4,9,2,Yes,Male,66.64,66.84,90.63,1000000,High,Marketing
CLG0002,112,6.47,6.1,6,Yes,8,4,3,No,Male,65.98,85.8,61.65,0,Unplaced,HR
CLG0094,118,7.75,8.09,3,Yes,8,6,1,No,Female,83.08,74.14,67.78,0,Unplaced,Operations
CLG0074,105,8.14,8.39,1,No,1,2,0,No,Male,86.3,81.34,57.26,0,Unplaced,Operations
CLG0001,91,7.41,7.29,6,No,1,3,3,No,Male,67.78,75.22,59.76,0,Unplaced,Marketing
CLG0013,114,9.14,9.47,3,No,8,4,0,No,Male,75.63,98.36,88.77,0,Unplaced,Finance
CLG0060,100,9.16,8.74,8,No,5,3,3,No,Female,97.86,84.61,63.09,0,Unplaced,HR
CLG0036,110,9.25,9.37,7,No,7,7,5,No,Male,69.86,62.57,72.45,0,Unplaced,IT
CLG0062,67,9.02,9.39,7,Yes,7,9,3,Yes,Male,86.73,95.48,57.58,1200000,High,Marketing
CLG0063,106,7.44,7.78,8,No,7,6,1,No,Male,89.61,64.7,83.9,0,Unplaced,HR
CLG0067,90,6.91,6.78,7,No,4,3,1,No,Male,77.93,68.58,86.41,0,Unplaced,HR
CLG0016,124,9.16,9.41,5,Yes,10,9,3,Yes,Male,97.5,55.11,68.08,1200000,High,IT
CLG0078,109,7.45,7.38,10,No,10,1,1,No,Female,89.47,95.0,89.24,0,Unplaced,HR
CLG0040,103,6.23,6.57,8,Yes,9,5,2,No,Female,78.32,64.31,62.0,0,Unplaced,Finance
CLG0048,107,7.54,7.57,8,No,3,10,3,No,Female,82.77,62.95,84.6,0,Unplaced,Finance
CLG0046,85,5.71,5.97,8,Yes,2,10,1,No,Male,87.7,96.01,86.5,0,Unplaced,Finance
CLG0005,124,8.46,8.04,10,No,3,5,0,No,Female,83.69,90.28,98.43,0,Unplaced,HR
CLG0025,129,6.68,6.77,6,Yes,7,2,0,No,Female,95.15,57.05,61.62,0,Unplaced,Finance
CLG0038,105,6.3,6.35,2,Yes,3,5,0,No,Female,74.28,88.47,54.69,0,Unplaced,IT
CLG0054,123,9.78,9.89,8,No,7,1,4,Yes,Male,72.0,95.65,63.15,400000,Average,HR
CLG0093,91,8.88,9.08,10,No,7,1,0,No,Male,68.55,53.93,56.14,0,Unplaced,Operations
CLG0081,88,8.94,9.36,1,No,0,4,5,No,Female,61.51,91.26,58.48,0,Unplaced,HR
CLG0073,100,8.12,8.41,9,No,10,6,0,No,Female,61.72,77.37,66.71,0,Unplaced,IT
CLG0082,106,9.2,8.92,9,No,10,2,2,No,Male,94.8,83.46,70.7,0,Unplaced,Operations
CLG0076,94,8.8,9.13,6,No,8,5,2,No,Male,87.14,74.64,95.19,0,Unplaced,HR
CLG0045,108,7.99,7.61,10,Yes,2,10,4,No,Female,86.42,84.89,59.78,0,Unplaced,Finance
CLG0039,104,9.81,9.93,6,Yes,5,5,2,No,Male,84.59,51.7,98.59,0,Unplaced,Marketing
CLG0028,85,5.96,6.34,6,Yes,2,3,1,No,Female,93.97,88.14,90.51,0,Unplaced,Marketing
CLG0053,107,9.72,9.32,4,No,8,4,0,No,Male,79.21,51.67,94.07,0,Unplaced,Finance
CLG0054,112,7.01,7.36,1,No,0,2,1,No,Female,94.82,72.76,96.47,0,Unplaced,Marketing
CLG0096,102,7.64,7.94,1,Yes,6,7,4,No,Female,74.38,57.55,87.66,0,Unplaced,Marketing
CLG0020,117,5.61,5.61,1,No,4,3,1,No,Male,97.07,91.18,89.44,0,Unplaced,Finance
CLG0055,81,7.7,7.51,5,Yes,2,6,5,No,Female,87.95,65.68,71.89,0,Unplaced,Finance
CLG0065,107,8.06,7.97,7,No,10,9,1,No,Female,70.29,72.7,75.52,0,Unplaced,HR
CLG0076,82,9.99,10.46,1,No,6,7,1,No,Female,82.56,71.44,96.62,0,Unplaced,HR
CLG0022,83,9.88,9.58,1,No,0,4,5,No,Male,81.32,88.63,68.91,0,Unplaced,Finance
CLG0051,90,9.83,9.91,6,Yes,5,2,2,No,Male,65.52,74.06,52.1,0,Unplaced,IT
CLG0072,85,6.74,6.32,2,Yes,6,7,0,No,Male,83.65,89.45,88.14,0,Unplaced,Marketing
CLG0012,91,9.96,9.68,2,No,8,8,5,Yes,Female,72.59,53.68,78.66,600000,Unplaced,HR
CLG0059,96,7.28,7.54,7,No,8,3,1,No,Male,62.09,59.58,90.74,0,Unplaced,Marketing
CLG0054,112,9.26,9.06,9,No,6,7,3,Yes,Female,97.95,77.58,53.78,300000,Average,Operations
CLG0053,95,6.08,6.57,8,No,4,1,0,No,Female,85.66,97.35,81.06,0,Unplaced,Finance
CLG0088,76,7.53,7.53,2,Yes,6,8,0,No,Male,95.08,53.74,62.39,0,Unplaced,IT
CLG0038,117,9.83,9.85,7,No,10,7,3,Yes,Male,87.04,52.15,95.16,1000000,High,Operations
CLG0092,87,9.74,9.28,5,No,0,6,4,No,Female,74.28,57.83,55.5,0,Unplaced,Operations
CLG0012,99,8.42,8.88,10,No,6,3,4,No,Female,80.51,82.06,92.15,0,Unplaced,Operations
CLG0095,106,8.99,8.66,4,No,9,4,0,No,Male,87.03,69.95,54.43,0,Unplaced,Finance
CLG0092,102,5.88,5.92,10,No,3,8,2,No,Male,98.41,91.28,51.25,0,Unplaced,HR
CLG0073,116,8.61,8.51,4,No,1,1,5,Yes,Male,70.15,53.6,61.75,1200000,High,Finance
CLG0086,107,8.09,8.01,4,Yes,5,2,4,No,Female,95.0,59.82,66.65,0,Unplaced,HR
CLG0007,87,5.46,5.6,9,Yes,6,1,4,No,Female,96.96,65.0,81.33,0,Unplaced,Operations
CLG0068,132,5.57,5.73,7,Yes,10,4,1,No,Female,86.82,81.34,56.59,0,Unplaced,Operations
CLG0029,102,5.54,5.19,7,No,6,6,1,No,Female,97.25,84.26,71.87,0,Unplaced,IT
CLG0045,97,8.62,8.62,4,No,7,5,4,No,Female,75.92,56.21,60.21,0,Unplaced,HR
CLG0010,114,5.71,6.0,9,No,4,6,2,No,Male,98.12,97.19,92.77,0,Unplaced,Operations
CLG0085,103,7.34,7.28,8,Yes,9,2,1,No,Male,88.11,67.05,52.25,0,Unplaced,Marketing
CLG0004,105,6.78,6.45,10,Yes,10,5,5,No,Female,61.68,85.66,67.8,0,Unplaced,IT
CLG0024,137,7.75,7.56,4,Yes,9,1,2,No,Female,96.27,76.21,81.57,0,Unplaced,Finance
CLG0085,95,8.53,8.24,6,No,10,6,5,No,Male,79.38,61.14,95.65,0,Unplaced,IT
CLG0082,95,8.42,8.05,4,No,7,4,5,No,Male,78.41,92.31,93.4,0,Unplaced,Marketing
CLG0026,101,7.58,7.46,1,No,3,10,0,No,Male,82.66,90.91,94.76,0,Unplaced,HR
CLG0056,116,7.32,7.36,5,No,9,9,5,Yes,Male,65.98,69.8,53.14,1000000,High,Finance
CLG0072,77,6.99,6.56,10,Yes,0,3,5,No,Female,78.77,79.43,92.05,0,Unplaced,Finance
CLG0023,70,9.31,9.41,3,Yes,7,3,2,No,Male,93.25,62.89,89.0,0,Unplaced,HR
CLG0009,91,6.65,7.14,1,No,3,9,1,No,Female,60.62,84.49,95.12,0,Unplaced,IT
CLG0025,75,6.3,6.76,2,No,4,4,5,No,Male,70.92,65.45,65.58,0,Unplaced,Operations
CLG0100,93,8.72,9.05,2,Yes,3,7,3,No,Male,60.1,92.2,95.59,0,Unplaced,IT
CLG0032,107,6.8,6.57,8,No,6,10,2,No,Male,76.63,60.87,70.13,0,Unplaced,Marketing
CLG0007,86,9.23,8.75,4,No,9,2,4,No,Female,89.13,50.74,81.7,0,Unplaced,Operations
CLG0097,78,6.64,6.97,3,No,2,1,5,No,Female,91.95,63.43,71.21,0,Unplaced,IT
CLG0059,101,8.51,8.07,4,No,1,10,5,Yes,Male,97.81,59.55,71.38,1000000,High,HR
CLG0059,112,5.23,4.94,10,Yes,9,1,2,No,Female,84.34,75.41,77.33,0,Unplaced,Marketing
CLG0095,74,6.93,6.97,1,Yes,1,6,2,No,Female,70.19,60.19,67.8,0,Unplaced,Marketing
CLG0062,112,6.72,6.4,1,No,6,4,2,No,Male,96.97,88.16,89.64,0,Unplaced,Marketing
CLG0017,112,9.08,9.41,5,Yes,10,2,4,Yes,Male,91.01,62.07,81.68,600000,Unplaced,Operations
CLG0035,114,9.84,10.12,7,Yes,9,7,5,Yes,Female,82.98,85.35,84.49,300000,Average,Finance
CLG0086,118,7.3,7.56,9,No,5,8,2,Yes,Female,87.83,78.92,61.55,600000,Unplaced,Operations
CLG0058,133,9.12,9.44,7,No,1,7,3,Yes,Female,96.97,99.31,98.48,400000,Average,IT
CLG0029,94,8.5,8.22,5,No,7,10,4,Yes,Male,88.5,100.0,83.01,600000,Unplaced,Finance
CLG0063,101,9.84,10.07,3,No,5,9,3,Yes,Male,74.73,93.48,59.86,1000000,High,IT
CLG0056,93,9.06,8.92,8,Yes,7,1,3,No,Female,88.52,88.0,87.52,0,Unplaced,Finance
CLG0063,100,5.39,5.56,7,No,5,10,3,No,Male,61.61,69.32,58.69,0,Unplaced,Operations
CLG0082,122,8.57,8.19,4,No,3,6,4,Yes,Male,75.46,87.66,53.17,300000,Average,Marketing
CLG0047,79,7.68,7.89,1,No,7,8,1,No,Female,76.25,97.83,76.38,0,Unplaced,HR
CLG0074,87,5.08,5.55,3,Yes,3,9,4,No,Female,66.67,51.17,77.68,0,Unplaced,Marketing
CLG0015,120,6.26,5.8,8,No,5,8,2,Yes,Male,60.92,76.9,59.45,600000,Unplaced,Operations
CLG0057,115,9.61,9.2,2,No,4,6,5,Yes,Male,65.34,60.9,67.42,300000,Average,Finance
CLG0007,94,9.63,9.25,9,No,3,8,3,Yes,Female,86.18,77.89,97.29,1200000,High,Marketing
CLG0078,112,8.99,8.92,4,No,6,8,2,Yes,Male,92.09,73.32,64.25,400000,Average,Operations
CLG0090,105,9.91,9.7,7,No,7,1,3,No,Male,99.53,78.79,57.78,0,Unplaced,IT
CLG0018,122,9.03,9.34,10,Yes,5,8,3,Yes,Female,73.85,77.55,99.63,600000,Unplaced,HR
CLG0082,101,5.05,5.02,7,Yes,0,7,5,No,Female,83.98,98.01,65.12,0,Unplaced,Marketing
CLG0006,115,6.44,6.42,8,Yes,6,8,2,Yes,Male,97.49,77.61,84.01,800000,Unplaced,Finance
CLG0043,139,5.15,5.37,7,No,3,8,0,No,Male,66.68,92.31,61.58,0,Unplaced,IT
CLG0089,108,5.47,5.33,4,No,1,10,3,No,Male,88.71,65.99,77.51,0,Unplaced,Operations
CLG0057,100,6.09,5.94,7,No,2,10,5,No,Female,90.2,71.91,69.31,0,Unplaced,HR
CLG0041,110,7.52,7.78,5,No,9,6,0,No,Male,63.56,73.52,98.08,0,Unplaced,Finance
CLG0076,94,9.24,9.52,10,No,3,9,4,Yes,Male,94.45,63.94,71.64,600000,Unplaced,Operations
CLG0051,135,9.31,8.82,7,No,6,3,3,Yes,Female,92.52,68.99,79.21,1000000,High,Operations
CLG0061,102,8.08,7.72,3,No,8,10,3,No,Female,61.34,79.93,97.24,0,Unplaced,Marketing
CLG0094,95,9.64,9.35,10,No,9,1,5,No,Male,63.64,79.01,99.46,0,Unplaced,Marketing
CLG0019,87,7.5,7.35,7,No,10,9,4,No,Female,61.97,81.82,55.08,0,Unplaced,Finance
CLG0021,116,9.45,9.24,7,Yes,5,10,2,Yes,Female,73.39,67.59,91.72,600000,Unplaced,Operations
CLG0080,113,7.27,7.44,2,Yes,9,10,2,Yes,Male,80.37,65.79,69.11,300000,Average,Marketing
CLG0035,92,6.39,6.72,8,No,4,2,0,No,Female,81.29,80.58,79.74,0,Unplaced,HR
CLG0071,108,9.58,9.27,7,No,8,3,4,No,Female,70.71,56.64,68.75,0,Unplaced,HR
CLG0054,77,6.94,7.0,9,Yes,7,4,3,No,Male,96.46,62.65,70.06,0,Unplaced,Operations
